feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
ASV_591	visit	Week 48	-0.0149691084996256	0.0110635614713398	875	9	0.176560042646038	0.73216025371913
Granulicatella	visit18m_azm	visit18m_azm	0.114328958337821	0.0858134102912417	875	828	0.183280217320188	0.736150294360426
Actinobacillus	visit12m_azm	visit12m_azm	-0.179220861558641	0.135347465126527	875	458	0.185992898721738	0.741459182620762
Acinetobacter	hospitalised12m	yes	0.041995348572503	0.0317384611903693	875	13	0.186127613744307	0.741459182620762
Prevotella	hospitalised12m	yes	-0.286918820057729	0.217671341584587	875	835	0.188276245222157	0.746957185126273
ASV_860	visit	Week 72	-0.0117889736943367	0.00897424940800601	875	12	0.189507027131151	0.748783863298693
Bordetella	visit	Week 48	0.0145882313399299	0.0112032639716831	875	5	0.193908669788497	0.749646440588275
ASV_205	hospitalised12m	yes	-0.161731922284557	0.124372634320025	875	150	0.194352780893256	0.749646440588275
Mycoplasma	visit	Week 48	0.064381431141226	0.0495114043882068	875	128	0.194000265895225	0.749646440588275
Staphylococcus	visit	Week 72	0.0227916950432169	0.0174896919440387	875	8	0.192869069772334	0.749646440588275
Family_XIII_UCG.001	visit	Week 72	-0.0306779332323128	0.0235110032280456	875	34	0.192295535565902	0.749646440588275
ASV_1234	trial_arm	Placebo	0.00636905716960202	0.00487618829376245	875	5	0.191845906840858	0.749646440588275
Moraxella	trial_arm	Placebo	0.159374217296602	0.124146624524638	875	417	0.199589912162946	0.760789782832878
Abiotrophia	visit	Week 48	-0.074937807129474	0.058342056374372	875	205	0.199510442710908	0.760789782832878
ASV_157	trial_arm	Placebo	-0.0677291745765478	0.052721337396538	875	106	0.19925536784646	0.760789782832878
Filifactor	visit	Week 48	-0.0398607862007703	0.0311259857371934	875	77	0.200823705382109	0.762502506372695
ASV_1258	trial_arm	Placebo	-0.00679266867131284	0.00531790001018445	875	6	0.201830271609298	0.763342505853065
Olsenella	visit	Week 48	-0.020414612859758	0.0160563254312381	875	14	0.204093971933873	0.768912173332267
Corynebacterium	visit18m_azm	visit18m_azm	0.145975576359183	0.115236162242974	875	340	0.205736373645378	0.772107162869914
ASV_689	trial_arm	Placebo	0.0150957619207846	0.0119480524358929	875	14	0.206770531338664	0.77300367869685
Family_XIII_UCG.001	visit12m_azm	visit12m_azm	-0.0389615731144017	0.03099066403651	875	34	0.209018102540441	0.778412243943711
Candidatus_Saccharimonas	visit	Week 72	-0.0697315039817477	0.0555498340561076	875	202	0.209874657221976	0.778618957327331
Cardiobacterium	trial_arm	Placebo	-0.0553114352252248	0.0443457274686363	875	140	0.212666260491892	0.785975685163949
ASV_331	hospitalised12m	yes	-0.0884923231497949	0.0711870900871723	875	80	0.214675411228784	0.787413206469351
Roseburia	visit	Week 72	-0.0143401114738688	0.0115292334324962	875	8	0.21390735223447	0.787413206469351
Capnocytophaga	visit	Week 72	-0.082663474156202	0.0668723376848623	875	252	0.216890659517484	0.787755329946662
Peptoanaerobacter	visit18m_azm	visit18m_azm	-0.0516030935838931	0.0416391146514	875	43	0.215680306733521	0.787755329946662
ASV_596	hospitalised12m	yes	0.035274801999611	0.0285647895985472	875	11	0.217200029244553	0.787755329946662
Neisseria	visit	Week 48	-0.0692877852743283	0.0584442836431208	875	861	0.236301974520007	0.787899040095892
Neisseria	visit18m_azm	visit18m_azm	0.10021646980828	0.089356821077291	875	861	0.26252205193594	0.787899040095892
Streptococcus	visit	Week 48	-0.0482696421682136	0.0411530317339114	875	872	0.241313569710002	0.787899040095892
Fusobacterium	visit	Week 72	0.0957902827142717	0.0781146298751587	875	800	0.220577925157804	0.787899040095892
Porphyromonas	trial_arm	Placebo	-0.101261704990089	0.0880580578866719	875	818	0.250544014281813	0.787899040095892
Porphyromonas	hospitalised12m	yes	-0.232515483647477	0.210143141405173	875	818	0.269247772723511	0.787899040095892
Granulicatella	trial_arm	Placebo	-0.077412434881079	0.0673208377561588	875	828	0.250560152020236	0.787899040095892
Escherichia.Shigella	visit12m_azm	visit12m_azm	-0.0254712163432452	0.0214149205070224	875	7	0.234601863951768	0.787899040095892
Pseudomonas	visit12m_azm	visit12m_azm	0.0328504410048793	0.0290535290839319	875	11	0.25866499080356	0.787899040095892
Campylobacter	trial_arm	Placebo	0.106523651894654	0.0924636176159723	875	696	0.249642420032862	0.787899040095892
ASV_77	visit	Week 72	-0.0782922228539025	0.0669655698433992	875	381	0.242797577445939	0.787899040095892
Corynebacterium	hospitalised12m	yes	0.226222192919945	0.185279514703212	875	340	0.222899718659915	0.787899040095892
Streptobacillus	visit	Week 48	-0.0963356579251723	0.080486294571682	875	302	0.231834196825718	0.787899040095892
ASV_120	trial_arm	Placebo	-0.0309832705291343	0.0275898651949566	875	25	0.261752215190236	0.787899040095892
Solobacterium	hospitalised12m	yes	-0.193555743545979	0.166563081389126	875	342	0.245986166555564	0.787899040095892
Solobacterium	visit12m_azm	visit12m_azm	-0.118891582183854	0.0978387462669128	875	342	0.224803295636845	0.787899040095892
Abiotrophia	visit	Week 72	-0.0775506652064396	0.0631643772851855	875	205	0.220022765207338	0.787899040095892
ASV_163	visit	Week 48	-0.0573462566262659	0.0475722778637368	875	63	0.228535700115148	0.787899040095892
ASV_205	visit	Week 72	0.0646891929130142	0.0582876795011309	875	150	0.267523279669791	0.787899040095892
ASV_216	visit	Week 48	-0.0396418747512653	0.0343614091333059	875	71	0.249100201057882	0.787899040095892
Conchiformibius	visit18m_azm	visit18m_azm	0.0876969375067616	0.0778473281180117	875	126	0.260393865440738	0.787899040095892
Catonella	visit	Week 72	-0.106254006880522	0.088449443220859	875	271	0.230095505823413	0.787899040095892
Catonella	visit18m_azm	visit18m_azm	0.149120060371961	0.124378475087871	875	271	0.23101904364653	0.787899040095892
ASV_239	visit	Week 48	-0.0351513436180663	0.0319378029674536	875	78	0.271549566288193	0.787899040095892
Mogibacterium	trial_arm	Placebo	0.0633382165543473	0.0536039738757941	875	180	0.237705603665339	0.787899040095892
Selenomonas	visit12m_azm	visit12m_azm	-0.0940171211177264	0.08319860635658	875	171	0.258956729446538	0.787899040095892
ASV_260	visit	Week 48	-0.0213940042008382	0.0183138853054062	875	31	0.24319259961605	0.787899040095892
ASV_260	visit18m_azm	visit18m_azm	0.0333718181520699	0.0277043948618785	875	31	0.22881355843735	0.787899040095892
Parvimonas	visit18m_azm	visit18m_azm	0.0749025371086381	0.0613209533834936	875	108	0.222382287731756	0.787899040095892
Comamonas	visit	Week 48	-0.0346067837087008	0.0283811743820846	875	75	0.223226166406248	0.787899040095892
Kingella	visit	Week 72	-0.0497084682866166	0.0444298082184874	875	106	0.263671540872359	0.787899040095892
Kingella	hospitalised12m	yes	0.10089536489786	0.0911326269407024	875	106	0.269029671502752	0.787899040095892
Butyrivibrio	visit	Week 72	0.0569044750649713	0.0468598902048642	875	115	0.225100202736025	0.787899040095892
Butyrivibrio	trial_arm	Placebo	-0.0503285745620261	0.0454121343657852	875	115	0.268065151518592	0.787899040095892
Mycoplasma	visit	Week 72	0.060861326049188	0.0534925185593697	875	128	0.255664612342535	0.787899040095892
Mycoplasma	visit18m_azm	visit18m_azm	-0.0889664942356087	0.0752050075420036	875	128	0.237271936502832	0.787899040095892
Peptococcus	visit	Week 72	-0.0483962062655057	0.0415098189631902	875	130	0.244098877813618	0.787899040095892
ASV_409	visit12m_azm	visit12m_azm	0.0345832507351566	0.029552347940695	875	35	0.242415122755415	0.787899040095892
ASV_422	visit	Week 72	-0.0235941672282147	0.0211825855819066	875	23	0.265858306609296	0.787899040095892
Lentimicrobium	visit18m_azm	visit18m_azm	-0.0586461850218231	0.0530452976868157	875	52	0.269312352250665	0.787899040095892
Delftia	visit	Week 48	0.00803252292166602	0.00720714812246615	875	11	0.265363940912591	0.787899040095892
Delftia	trial_arm	Placebo	-0.00793050692889723	0.00705728924132467	875	11	0.261437112917418	0.787899040095892
Amnipila	visit	Week 48	0.0248674936460959	0.0212715214399394	875	32	0.242863536956578	0.787899040095892
Bulleidia	trial_arm	Placebo	0.0226665943073253	0.0205660652335458	875	32	0.270741816180964	0.787899040095892
ASV_525	visit18m_azm	visit18m_azm	-0.0220180058504991	0.0182307462340333	875	9	0.227588576954768	0.787899040095892
Centipeda	visit18m_azm	visit18m_azm	0.0469918597517507	0.042382552198965	875	42	0.267977400428922	0.787899040095892
ASV_561	visit	Week 72	0.0206222442869994	0.0186115662863142	875	15	0.268154158305375	0.787899040095892
ASV_586	trial_arm	Placebo	-0.00767723099613683	0.00694572728869471	875	5	0.26945261800308	0.787899040095892
ASV_586	visit18m_azm	visit18m_azm	-0.00823742676408467	0.0074255515308538	875	5	0.267735175101638	0.787899040095892
ASV_596	visit	Week 48	-0.0186212340099348	0.0151384533734401	875	11	0.21900721588706	0.787899040095892
ASV_653	visit	Week 48	0.00861079408490546	0.0076952166687316	875	5	0.263587348341042	0.787899040095892
ASV_682	hospitalised12m	yes	0.0387158797386882	0.0339516892172598	875	27	0.254920874697751	0.787899040095892
Fretibacterium	hospitalised12m	yes	-0.0521071765574644	0.0439698067634943	875	36	0.236315221788519	0.787899040095892
Fretibacterium	visit12m_azm	visit12m_azm	-0.037918368937597	0.0329079467945053	875	36	0.249533265209754	0.787899040095892
ASV_817	visit	Week 48	-0.0129014498691762	0.0115940468213861	875	16	0.266117433298516	0.787899040095892
ASV_817	visit	Week 72	-0.0148958314000044	0.0124214152470465	875	16	0.230775248196648	0.787899040095892
ASV_844	trial_arm	Placebo	-0.00763896743214933	0.00674759706205204	875	7	0.257908541438546	0.787899040095892
ASV_897	visit	Week 48	0.0137982575321991	0.01211198416536	875	8	0.255116555659655	0.787899040095892
ASV_897	visit18m_azm	visit18m_azm	-0.0202885756870729	0.0182535165388235	875	8	0.266811980588238	0.787899040095892
Scardovia	visit18m_azm	visit18m_azm	0.0107156380264842	0.00899581710284087	875	10	0.234030407221675	0.787899040095892
ASV_1004	visit12m_azm	visit12m_azm	-0.0189419030217933	0.0170738418348845	875	14	0.267709287425482	0.787899040095892
ASV_1258	visit18m_azm	visit18m_azm	-0.00961359724354669	0.00818447406026568	875	6	0.240471347506012	0.787899040095892
ASV_1325	visit	Week 48	-0.00982727028835536	0.00848353824150429	875	12	0.247022355231766	0.787899040095892
ASV_1456	visit12m_azm	visit12m_azm	-0.014682800798568	0.0131546681231853	875	5	0.264659732073041	0.787899040095892
ASV_1531	visit12m_azm	visit12m_azm	-0.0137664072373678	0.0124753358868246	875	5	0.270120301740187	0.787899040095892
Roseburia	visit	Week 48	-0.0118400802886799	0.0107612916541724	875	8	0.271529495939964	0.787899040095892
Roseburia	trial_arm	Placebo	0.012129783275467	0.0105375311459202	875	8	0.25000686869905	0.787899040095892
Abiotrophia	visit18m_azm	visit18m_azm	0.0971416869338872	0.0887879159175676	875	205	0.274361665491966	0.791039399759196
ASV_157	visit	Week 72	0.0605372818069337	0.0559488549720363	875	106	0.279655411545019	0.791039399759196
ASV_242	visit	Week 48	0.0281529330826679	0.025953660262458	875	14	0.278459372737626	0.791039399759196
Comamonas	visit12m_azm	visit12m_azm	-0.0437636882084587	0.0400309810703494	875	75	0.274763533149443	0.791039399759196
ASV_472	visit12m_azm	visit12m_azm	0.0361138713713984	0.0333111936946614	875	28	0.278751388148069	0.791039399759196
Shuttleworthia	visit	Week 72	-0.0268961749345994	0.0246288440452184	875	27	0.275253682680217	0.791039399759196
Johnsonella	visit	Week 48	0.0347720884063583	0.0322076939453905	875	60	0.280770157321937	0.791039399759196
ASV_653	trial_arm	Placebo	-0.00959086371653016	0.00881475131920842	875	5	0.276906492975551	0.791039399759196
Scardovia	trial_arm	Placebo	0.0064166583879604	0.00594208432092027	875	10	0.280502397656618	0.791039399759196
ASV_1095	trial_arm	Placebo	-0.0138788044739832	0.0127555659989876	875	11	0.276871216284391	0.791039399759196
Peptococcus	trial_arm	Placebo	-0.0430520770096562	0.04004925918186	875	130	0.28268997375556	0.794146400261284
Pseudomonas	visit18m_azm	visit18m_azm	0.0330742538789414	0.0310724876745409	875	11	0.28755524318968	0.804520117225232
Oceanivirga	visit	Week 72	-0.0454215848377003	0.0430437394839789	875	68	0.291753033939298	0.804520117225232
ASV_242	trial_arm	Placebo	-0.0278918904963423	0.0263551022137601	875	14	0.290210467258862	0.804520117225232
Comamonas	visit	Week 72	-0.0326775225039941	0.0307702692652433	875	75	0.288681674509788	0.804520117225232
Shuttleworthia	visit	Week 48	-0.0240793794162336	0.0228376032413426	875	27	0.292176544630151	0.804520117225232
Shuttleworthia	visit18m_azm	visit18m_azm	0.0365158845854766	0.0346302462176353	875	27	0.292111585840135	0.804520117225232
Roseburia	visit18m_azm	visit18m_azm	0.0171533954627483	0.0162177081475502	875	8	0.290488593347818	0.804520117225232
Conchiformibius	hospitalised12m	yes	0.114031749009685	0.108647220015013	875	126	0.294676244371664	0.805687342120107
Dialister	visit18m_azm	visit18m_azm	-0.0453506776562401	0.0432760956519771	875	53	0.295087133533702	0.805687342120107
Lactobacillus	visit	Week 48	-0.0309124376222169	0.0294635435832627	875	29	0.294541603432664	0.805687342120107
Lachnoanaerobaculum	visit18m_azm	visit18m_azm	0.119915454229951	0.115510475932743	875	490	0.299627757548572	0.806753962152943
Bordetella	visit12m_azm	visit12m_azm	-0.0165203441736141	0.0157893568286337	875	5	0.296313596992241	0.806753962152943
Atopobium	visit18m_azm	visit18m_azm	0.0867067914112588	0.0832970737615903	875	199	0.298327895133021	0.806753962152943
ASV_283	visit12m_azm	visit12m_azm	0.0394689663750958	0.0379169980976869	875	41	0.298325463934269	0.806753962152943
ASV_591	visit12m_azm	visit12m_azm	0.0162207175817758	0.0156224993591544	875	9	0.299553011031811	0.806753962152943
Peptoanaerobacter	hospitalised12m	yes	0.0540539099419357	0.052299788890874	875	43	0.302004331837013	0.81090665896568
ASV_163	trial_arm	Placebo	0.0493020059002974	0.0478609000385005	875	63	0.303246990293042	0.811492809020294
Olsenella	hospitalised12m	yes	0.0334094993293481	0.0324464105395642	875	14	0.303892368810069	0.811492809020294
Leptotrichia	visit	Week 72	-0.0989404149532638	0.0981542154869145	875	735	0.313863647347959	0.817033266519377
Oribacterium	trial_arm	Placebo	-0.0880728506744297	0.0877013725200668	875	396	0.315554180060375	0.817033266519377
ASV_112	hospitalised12m	yes	0.0883276187615028	0.0866377465272983	875	70	0.308636080744048	0.817033266519377
Treponema	visit	Week 48	-0.0866262223597244	0.0861954792582377	875	260	0.315322613493917	0.817033266519377
Capnocytophaga	visit18m_azm	visit18m_azm	0.0951016308961221	0.0940111083698234	875	252	0.312138918608859	0.817033266519377
Dialister	visit	Week 48	0.0287677642325239	0.0285305599805477	875	53	0.313734118180696	0.817033266519377
F0332	hospitalised12m	yes	0.0678727106699652	0.0675952618521457	875	48	0.316054020793504	0.817033266519377
ASV_472	visit	Week 72	-0.025758377090764	0.0252900654114418	875	28	0.308819620029935	0.817033266519377
ASV_540	visit	Week 48	-0.0220445313570391	0.0219414474098448	875	30	0.315472683621484	0.817033266519377
Defluviitaleaceae_UCG.011	hospitalised12m	yes	0.0481300841146652	0.0477626785638952	875	36	0.313883018481879	0.817033266519377
Johnsonella	hospitalised12m	yes	-0.0701055665584195	0.068583916361637	875	60	0.307411096602828	0.817033266519377
ASV_1343	trial_arm	Placebo	0.00802996368133931	0.0078986420583763	875	7	0.309614847526468	0.817033266519377
Eikenella	visit12m_azm	visit12m_azm	0.0492900596787339	0.0493159102959145	875	61	0.317981940532115	0.819254205781605
Lactobacillus	visit12m_azm	visit12m_azm	0.0415224782310893	0.0415965218333392	875	29	0.318598857803958	0.819254205781605
Defluviitaleaceae_UCG.011	visit	Week 72	-0.0268788358604884	0.0271190944066949	875	36	0.321893132535947	0.823368749539318
ASV_821	trial_arm	Placebo	0.0133008084510473	0.0134101398151603	875	9	0.321556597436073	0.823368749539318
Butyrivibrio	visit12m_azm	visit12m_azm	-0.0601294602643564	0.0613312756872976	875	115	0.327323027034914	0.8328742991569
Centipeda	trial_arm	Placebo	0.0286513710201962	0.0292307553057317	875	42	0.327278933289222	0.8328742991569
Hyphomicrobium	visit	Week 48	0.0156467940349829	0.0161046503508697	875	17	0.331535205288814	0.841389607155946
Campylobacter	visit18m_azm	visit18m_azm	0.121527219729271	0.12577488393966	875	696	0.334313786348221	0.842331499374274
ASV_331	visit	Week 72	-0.0331531115766523	0.034589193019867	875	80	0.338202978504568	0.842331499374274
ASV_422	visit12m_azm	visit12m_azm	-0.0266713068905833	0.0276239534431254	875	23	0.334773810533118	0.842331499374274
Anaeroglobus	visit	Week 48	0.0180376090749408	0.0187249998007966	875	23	0.335811274605207	0.842331499374274
ASV_644	visit12m_azm	visit12m_azm	0.0191625005906585	0.0199918665002404	875	20	0.338202717575091	0.842331499374274
Family_XIII_UCG.001	hospitalised12m	yes	-0.0400849321978351	0.0414080379328085	875	34	0.333290481930931	0.842331499374274
Pantoea	trial_arm	Placebo	-0.00679075364618765	0.00706105958811142	875	5	0.33645871136475	0.842331499374274
Phocaeicola	visit	Week 72	0.00783742280945447	0.00818754903931533	875	5	0.338839111373808	0.842331499374274
Amnipila	hospitalised12m	yes	-0.0407564126708199	0.042632288065461	875	32	0.339729549533221	0.842390617720129
Stomatobaculum	visit18m_azm	visit18m_azm	0.111412553160685	0.117267177268238	875	406	0.342464357100296	0.842529804152792
ASV_485	visit12m_azm	visit12m_azm	-0.0240237155372822	0.0252748230344608	875	23	0.342285773430663	0.842529804152792
Anaeroglobus	visit12m_azm	visit12m_azm	-0.0250675023259633	0.0264270508360041	875	23	0.34325288317336	0.842529804152792
ASV_1272	trial_arm	Placebo	-0.00931160728173685	0.00979727650055574	875	10	0.342159306908662	0.842529804152792
ASV_239	trial_arm	Placebo	0.0341654090385688	0.0362743353750966	875	78	0.346559635560592	0.848503692103011
Tropheryma	trial_arm	Placebo	0.0399071518961262	0.0425501654095225	875	48	0.348676639935253	0.849705268834913
Sphingopyxis	visit	Week 48	0.0142180689013761	0.0151670914800076	875	17	0.34879876776248	0.849705268834913
ASV_1343	visit18m_azm	visit18m_azm	0.0113700701260502	0.0121459255513331	875	7	0.349920888173506	0.85030775826162
Actinobacillus	visit	Week 72	0.0969491861643752	0.104091196164309	875	458	0.352033687715813	0.853308589675238
Veillonella	hospitalised12m	yes	-0.18807517296592	0.203426394864741	875	835	0.355816435297852	0.855103049788757
Lautropia	hospitalised12m	yes	-0.211591471114721	0.229078264380574	875	723	0.356268781972446	0.855103049788757
Bordetella	trial_arm	Placebo	0.0132321256965084	0.0144101472366418	875	5	0.359020814419742	0.855103049788757
Cardiobacterium	visit	Week 72	-0.039097231552082	0.0427699130268475	875	140	0.361016771425019	0.855103049788757
Tannerella	visit	Week 72	0.0504025209124813	0.0552023298831202	875	161	0.361571351299567	0.855103049788757
ASV_586	visit12m_azm	visit12m_azm	-0.00623521768821883	0.00682347236021324	875	5	0.361207640017619	0.855103049788757
ASV_591	trial_arm	Placebo	0.0100385225596962	0.0109497655162327	875	9	0.359513015058738	0.855103049788757
ASV_644	visit	Week 48	-0.0130352696208729	0.0141613970238781	875	20	0.357702822164455	0.855103049788757
ASV_653	visit18m_azm	visit18m_azm	-0.0108095805191399	0.0117291081028628	875	5	0.35708553374723	0.855103049788757
ASV_1054	visit18m_azm	visit18m_azm	0.0104108021776919	0.0113358613985127	875	8	0.358667058131302	0.855103049788757
ASV_409	visit	Week 72	-0.0205667080221159	0.0226268396319792	875	35	0.363747923041636	0.856084700233583
Bulleidia	hospitalised12m	yes	-0.0423849119863659	0.0465450440423568	875	32	0.363153182014171	0.856084700233583
ASV_1343	visit	Week 72	-0.0078209204204447	0.00863464534149333	875	7	0.365741719947297	0.858697951180611
Neisseria	trial_arm	Placebo	-0.0657140310034471	0.0734219104245114	875	861	0.371087670032645	0.86291199825773
Alloprevotella	hospitalised12m	yes	-0.189330082610773	0.211112736258052	875	795	0.370401126876815	0.86291199825773
ASV_214	trial_arm	Placebo	-0.0186638197876476	0.0208437702602441	875	27	0.370816077091517	0.86291199825773
Prevotellaceae_YAB2003_group	visit	Week 48	0.0156462618164663	0.0174296112261559	875	16	0.369603614436244	0.86291199825773
Streptococcus	visit	Week 72	-0.0391679837934073	0.0446993131673293	875	872	0.381245651677958	0.874172103282702
Campylobacter	visit	Week 48	-0.0719623737704939	0.0826048922259379	875	696	0.384024164713697	0.874172103282702
Tannerella	visit12m_azm	visit12m_azm	0.0629259978617606	0.0721663994028437	875	161	0.383593410007643	0.874172103282702
F0332	visit	Week 48	-0.0243750642070791	0.0279164102196324	875	48	0.382966432447403	0.874172103282702
Delftia	visit12m_azm	visit12m_azm	-0.0089095414140909	0.0101779238978585	875	11	0.381609854537501	0.874172103282702
Bulleidia	visit	Week 72	0.0174987560470152	0.0199031122795867	875	32	0.379661344861052	0.874172103282702
ASV_540	visit18m_azm	visit18m_azm	-0.0290655799295162	0.0331328129146483	875	30	0.380699621095393	0.874172103282702
ASV_682	visit	Week 48	0.0151967267003506	0.0173130757653176	875	27	0.380434449446623	0.874172103282702
ASV_1531	visit	Week 72	-0.00827336358172553	0.00946438778983702	875	5	0.382274392204658	0.874172103282702
Rothia	visit	Week 48	-0.0663430076448916	0.0764886002449535	875	739	0.38610948913018	0.876865475314333
ASV_52	hospitalised12m	yes	-0.117622936044596	0.139074487813604	875	323	0.39826131577153	0.87780045108827
Bergeyella	visit12m_azm	visit12m_azm	0.0962607030902375	0.112785993070161	875	411	0.393759593707163	0.87780045108827
ASV_157	visit	Week 48	-0.0442999198455253	0.0520238020259975	875	106	0.394815041145455	0.87780045108827
Cardiobacterium	visit18m_azm	visit18m_azm	0.0514446466729347	0.0601163624897343	875	140	0.392479185953036	0.87780045108827
Filifactor	visit	Week 72	-0.0285959529273749	0.033719425945666	875	77	0.396732390999634	0.87780045108827
Dialister	visit	Week 72	0.0262343106773485	0.0307784383231849	875	53	0.394351340936429	0.87780045108827
Peptococcus	visit	Week 48	0.0329652274227868	0.0385076572003414	875	130	0.392307694230681	0.87780045108827
ASV_383	visit12m_azm	visit12m_azm	-0.0364776314513085	0.0424469521823564	875	36	0.390491993392157	0.87780045108827
Delftia	visit	Week 72	0.00662858182220992	0.00772146093208728	875	11	0.390874321845751	0.87780045108827
ASV_639	hospitalised12m	yes	-0.0270645404297881	0.031949857368053	875	27	0.397521251954678	0.87780045108827
ASV_639	visit18m_azm	visit18m_azm	-0.0214005493511445	0.0250123541150009	875	27	0.392546307811459	0.87780045108827
ASV_844	visit12m_azm	visit12m_azm	-0.00782534054376634	0.00923427293155238	875	7	0.397082193507305	0.87780045108827
ASV_1121	trial_arm	Placebo	-0.0089113681245086	0.0105201782412018	875	9	0.397187435904609	0.87780045108827
ASV_52	trial_arm	Placebo	0.0530031324486988	0.0632990361120411	875	323	0.402643341861467	0.879481636605272
ASV_182	visit18m_azm	visit18m_azm	0.0457254180759019	0.0543282861006761	875	53	0.40032465229529	0.879481636605272
ASV_383	visit	Week 72	0.02701224039565	0.0322134959014855	875	36	0.402045991143732	0.879481636605272
ASV_1095	visit	Week 72	0.0117187564457032	0.013956010751425	875	11	0.401312076598267	0.879481636605272
Actinomyces	visit	Week 72	-0.0740863180664857	0.0893202459830387	875	670	0.407187334671122	0.882301823337586
Fretibacterium	visit	Week 72	-0.0207608342730129	0.0249655458302693	875	36	0.405875081600004	0.882301823337586
Prevotellaceae_YAB2003_group	hospitalised12m	yes	0.0273715755844228	0.0328879816965399	875	16	0.405487276209459	0.882301823337586
ASV_1234	visit18m_azm	visit18m_azm	0.00621827212340483	0.00750466096143949	875	5	0.407565348434749	0.882301823337586
ASV_203	hospitalised12m	yes	-0.042611739678983	0.0518732207465739	875	30	0.411998902540508	0.887944419666016
Hydrogenophaga	trial_arm	Placebo	-0.0214287326885346	0.026073823271246	875	29	0.411388808721536	0.887944419666016
Pseudoramibacter	visit	Week 48	0.00493765036725445	0.00602880992232257	875	5	0.413006008149467	0.888145663542659
ASV_525	visit	Week 48	0.00982168313257766	0.0120917057998896	875	9	0.416959373657697	0.894667795133073
ASV_461	hospitalised12m	yes	-0.0433816740514384	0.0536319570861553	875	36	0.419080205513653	0.897237796826587
Streptococcus	hospitalised12m	yes	0.0851126063131232	0.115659851069837	875	872	0.4622705155197	0.904360411296495
Prevotella	visit	Week 72	-0.0555899305789244	0.0808204854661434	875	835	0.491834888660851	0.904360411296495
Moraxella	visit	Week 48	-0.0718233769597007	0.114423951441473	875	417	0.5304522839229	0.904360411296495
Fusobacterium	visit	Week 48	0.0501538526074032	0.0719128316431197	875	800	0.485819622116406	0.904360411296495
Lautropia	trial_arm	Placebo	0.0719980376899614	0.10021374853027	875	723	0.472697474027104	0.904360411296495
Gemella	visit	Week 48	-0.0339119884079234	0.0504050055005977	875	839	0.501349023417654	0.904360411296495
Gemella	trial_arm	Placebo	-0.0399733820586287	0.0599975896958508	875	839	0.505458010973945	0.904360411296495
Alloprevotella	trial_arm	Placebo	-0.0727137794190758	0.0948431390555227	875	795	0.443498721050812	0.904360411296495
Alloprevotella	visit18m_azm	visit18m_azm	0.0885024084864201	0.131334597741848	875	795	0.500649936980013	0.904360411296495
Leptotrichia	trial_arm	Placebo	0.0700828272180773	0.109192083895207	875	735	0.521186548136448	0.904360411296495
ASV_62	visit18m_azm	visit18m_azm	0.103727917612238	0.134639448293845	875	359	0.441367563713257	0.904360411296495
ASV_77	visit	Week 48	0.048920482828975	0.0620548406360105	875	381	0.430818043044786	0.904360411296495
Dolosigranulum	visit	Week 48	0.034617720216053	0.0477102141745046	875	58	0.468387047955565	0.904360411296495
Dolosigranulum	visit	Week 72	0.0330025819502609	0.051383712251038	875	58	0.520930303097414	0.904360411296495
Dolosigranulum	trial_arm	Placebo	-0.0326885718943261	0.0491024025653729	875	58	0.505768359318006	0.904360411296495
Dolosigranulum	visit18m_azm	visit18m_azm	0.0524193052726534	0.0722564271064824	875	58	0.468443033154015	0.904360411296495
Streptobacillus	visit18m_azm	visit18m_azm	-0.0783674918392401	0.122143620708992	875	302	0.52137476267976	0.904360411296495
ASV_112	visit	Week 48	-0.0248870231707251	0.0352194111275165	875	70	0.480082676431296	0.904360411296495
ASV_112	visit12m_azm	visit12m_azm	-0.0384131566798328	0.0496882646085135	875	70	0.439791797147555	0.904360411296495
Lachnoanaerobaculum	trial_arm	Placebo	0.0535690298048038	0.0831431932151093	875	490	0.519564566447445	0.904360411296495
ASV_120	hospitalised12m	yes	-0.0406638338939037	0.0557565522646531	875	25	0.466260189534227	0.904360411296495
ASV_126	visit	Week 48	0.0189139430736568	0.0294081702033926	875	15	0.520294908427266	0.904360411296495
Mannheimia	visit	Week 48	-0.0444406386969379	0.0653659249557076	875	140	0.496848244229329	0.904360411296495
TM7x	visit18m_azm	visit18m_azm	0.0637996233048212	0.0939465544504485	875	309	0.497338809569817	0.904360411296495
Tropheryma	visit	Week 72	0.0259162245229919	0.0341515564459242	875	48	0.448261883243693	0.904360411296495
Peptostreptococcus	visit18m_azm	visit18m_azm	-0.0692403236044735	0.100247535662157	875	351	0.490021086364066	0.904360411296495
Bordetella	hospitalised12m	yes	0.02363550127915	0.0356954414781831	875	5	0.508958311560988	0.904360411296495
ASV_187	visit	Week 72	0.02748945008343	0.0437160511564283	875	82	0.529702549099237	0.904360411296495
ASV_187	hospitalised12m	yes	-0.0627612889466002	0.083751142920161	875	82	0.45414465863021	0.904360411296495
Treponema	visit	Week 72	-0.0717886864768507	0.0933304120511534	875	260	0.442082242574896	0.904360411296495
ASV_203	visit	Week 48	0.0152111277703663	0.0192310055246649	875	30	0.429318693697149	0.904360411296495
ASV_203	trial_arm	Placebo	0.0164889269198976	0.0222952626630047	875	30	0.459795286316277	0.904360411296495
ASV_205	trial_arm	Placebo	-0.0448391610646556	0.0575449645899113	875	150	0.436083330694498	0.904360411296495
